FAC1_1,FAC2_1,FAC3_1,FAC4_1
-0.250620286,1.276677076,1.576870138,-0.815135384
-0.777024332,0.565158364,-0.345990188,-1.397143362
0.171844696,0.877009547,-1.160996564,-1.16618163
-0.19897057,0.961995272,-0.449581589,-1.040856939
-0.778832662,1.795815807,0.137391594,-1.172027831
0.382817148,-0.16487768,0.616778646,-0.180702618
0.20148716,1.917705224,1.581737927,-0.923610731
-0.162141412,-1.130580529,1.218972898,0.690298913
-0.838275811,1.345904383,-0.266919432,-0.75144844
0.334873154,0.943090454,-0.390411826,-1.584615251
-0.874244575,0.857184271,-1.869245634,-0.836598128
-1.125197072,0.470489293,-0.335397405,-1.557199906
-0.42520162,-1.127625306,1.144379639,0.823604767
-0.184486711,0.254283461,0.999768104,0.485863377
1.15347702,-0.079999051,0.415208975,0.66584341
-0.191489984,0.543276935,-0.454300354,-1.471347397
2.060055335,-0.595670745,-0.728152773,2.138915055
-0.29340589,0.859303352,0.649431604,-0.900842196
1.182006417,0.71004418,1.046356649,-1.486539849
1.487166764,-0.993308426,-0.633566546,1.872176453
1.149598248,-0.149817762,-1.502518223,0.125793818
-0.87046745,-0.102365589,0.304514729,2.326629416
-1.21145088,1.154246161,-0.221447361,-0.721560684
1.51907794,1.07398315,-0.094805432,-0.911502055
-1.185420513,0.26904019,0.041345946,0.699136337
2.149149826,-0.598650129,-0.852250341,0.05853586
-0.748143663,1.187853724,0.099528795,-1.257929444
1.247820782,0.918209045,0.490909024,-1.582445391
1.019626918,0.953106011,0.59146428,-0.923255915
0.764092062,0.89369162,0.50096018,-1.214935247
0.887104792,0.883793429,0.552227347,-1.368416923
0.688791642,-0.393080854,-0.720382926,-0.560491499
-1.364008011,-0.447131105,-1.00949564,1.622432912
0.970448405,-0.379207295,-0.635887465,1.100999067
0.311703957,-0.86045206,0.493879243,0.198602226
0.969207398,1.447604247,1.591375091,-0.938630882
-1.26432934,0.69593682,-1.696783067,-1.312319612
-0.181227013,-0.751296152,0.515262854,-0.851290295
-1.398956141,1.010485491,-0.19296715,-0.618574989
1.381709723,1.156183075,0.524315727,-0.891324501
0.503249715,0.84611942,-0.386003035,-1.301779827
-0.384047848,1.144167462,1.043530451,-1.172115276
-0.678926223,-1.185564438,-0.207978888,0.893207462
0.003204835,-0.340678142,0.706179972,0.428560344
-0.836909303,-0.951762529,-0.719994246,1.833588101
0.205035498,1.000901616,1.098042487,-1.180144323
-0.985276387,1.10410685,0.208209563,-0.690596027
-0.70455295,0.157343823,1.591863236,0.322671417
0.801657286,0.965357078,1.617135059,-1.065672751
0.583489485,0.330445308,0.540133105,-1.329880767
-0.119620802,1.285777315,1.111675979,-1.14982897
-0.544384743,-0.663042311,0.078372924,-0.197052723
0.579313474,-0.365147451,1.261131853,1.798240206
-0.431724262,1.37052007,0.11541035,-0.741602096
0.910236881,-1.121968196,0.117153353,0.044341687
-0.876594791,0.956931514,-1.869549044,-0.871958662
-0.760074571,-0.0821888,-0.845571962,1.743492799
1.388557764,0.51453187,0.979285746,0.044964656
-0.446926789,1.010917554,1.136081589,-0.856383821
1.695097282,0.761110882,-0.107356159,-1.410756491
1.303035513,-0.688708952,0.009911374,1.71868287
-0.309661319,0.799033306,-0.98844159,-0.998432274
-1.19564822,1.424968882,-0.247616911,-1.045757899
0.369134331,-0.319995013,-1.157293946,0.410049605
-0.872715153,0.633430173,-1.868210861,-1.149816174
0.329906858,0.661461089,-0.028443742,-1.391939157
0.885145413,-0.401452271,0.142699267,1.689310575
1.255635392,-0.223700039,0.505112461,-0.057001402
-0.415895813,0.921961711,1.093229264,-1.250830461
-0.146875493,-0.515510714,0.209923733,2.135338135
-0.658765355,-0.278477578,-0.989589817,0.81463742
-1.038912441,1.064226561,-0.722952248,-0.910532988
-0.219873897,-0.2750163,-1.095386545,-0.684755811
-0.616945348,0.575744074,-0.330016144,-1.156979306
-0.2289305,0.587546792,0.071037893,-1.107276982
0.52734543,0.580425676,1.08898571,-1.551138897
0.010012546,-1.085078549,0.233502225,0.829122788
0.966836479,0.575247136,1.607381089,-1.117012676
1.843234046,0.037570514,-1.725231933,0.795573463
-0.426470305,1.005164319,-0.367921436,-0.747663528
-0.260598856,-0.557504129,-1.038253672,1.160857106
-0.177989396,-0.333692479,-0.89229284,2.385765497
0.677095747,-0.418391695,1.6019152,0.530556092
-1.342002955,0.724167808,-1.584284272,-1.180839295
0.579715663,1.236664398,0.531878765,-1.335766135
-1.218327753,-1.225332016,-0.163783982,-0.151911706
-0.412023862,1.057107154,1.084498446,-0.963234462
0.205156172,0.805162716,0.620329918,-0.834021075
-1.41398258,-0.578807849,-1.026481349,0.494789909
-0.046895721,0.73359526,-1.104682019,-1.160542432
-1.331644482,-1.049249372,-0.522936999,0.470798651
0.153577788,0.721389015,-0.01257252,-1.357074492
-0.798135925,0.83611231,1.483499282,-1.288868626
0.834596972,-0.36373082,1.59276299,0.732750297
0.213724099,0.956105534,1.086743616,-0.930080218
-0.39098631,1.117855163,0.059087293,-1.173759207
-1.310423191,1.027991989,0.206434756,-1.164861285
1.863910702,-0.923209171,-0.081162388,0.038128731
-0.530997092,-0.582761031,0.789177824,1.23653172
-1.277605812,-1.381509801,-0.07543729,0.282289965
-0.629711872,1.192805309,0.668459628,-0.684685247
0.492447111,-1.027282859,1.657976792,-0.176654692
0.257778243,-0.695991399,1.769216463,1.440239629
1.803494154,-0.416362765,-1.387637306,1.061142412
0.396890706,0.600457619,1.540645652,-1.531517623
-0.048038111,-0.577916318,-1.079746057,0.867390537
0.105846386,-0.63917618,-0.61617044,0.265214349
0.942810042,-0.785063256,0.965465188,-0.001299453
-0.955697363,1.259972538,0.162411716,-0.813870689
0.77062121,-0.667303524,0.523036973,-0.418367473
0.523439208,-0.814700895,-1.106805124,0.093243025
-0.997864718,1.016313249,-0.783830802,-1.059035769
0.935000505,0.601221272,-1.178984106,-1.20008894
-0.235465547,0.612390849,1.565743237,-1.329392867
-0.670893402,0.377482213,-0.495042777,0.609423607
1.064745596,-0.14523876,-0.778683425,0.496877654
-0.115345387,-0.753970248,1.418229855,-0.52769264
-0.916065809,-0.454695041,-0.120043784,0.780656059
-0.292644497,1.140850488,0.156007737,-0.965111479
-0.798098182,0.454993107,0.186986126,-1.227629751
-0.072544135,-0.673536649,-0.351934028,1.178661122
-0.527971929,0.752355553,1.540552362,-0.964283444
-1.201099131,-0.329111387,0.256647227,2.057870992
0.034953437,-0.920573762,0.665037224,1.678481752
-0.862385619,0.865933931,1.579470528,-0.552307484
0.454707498,-0.455017741,0.507947954,1.270004728
-0.874038489,-0.583862305,-0.180903823,0.546137175
-0.418126339,0.485639067,-0.369446812,-1.155917124
-0.564518957,-0.637780261,0.603585285,1.315200815
0.538892359,1.216988006,-1.168947376,-0.604143013
0.174099233,-0.079463754,-1.14262571,0.412824345
-0.411763425,1.30144347,-0.391860876,-1.01314326
-0.573716292,0.824656799,1.607247971,-0.965901115
-0.042430989,-0.978548248,1.268353994,0.994257419
-1.556551239,1.159114922,-1.055363195,-0.93295897
1.125202899,-0.955924828,-1.185089996,0.16767652
0.258564805,-0.37747391,-0.592537379,0.703032655
0.976721132,0.649477749,-0.664919352,-1.257233312
0.174980932,0.53490609,-1.158676517,-1.518376769
1.425534069,-0.914445991,-1.361949621,1.184593314
0.053207037,-0.970102487,-0.954526827,1.567876985
-0.211438016,-1.020980621,1.787821513,0.341217541
0.323400524,1.010467082,-1.117750283,-0.663265509
-1.27549493,-0.437233667,-1.655460786,-0.417793845
-0.270425443,0.427217546,1.116296865,-1.056755816
-0.303860317,-0.533375103,0.691132303,0.795772134
-0.127076518,0.891928286,0.636536751,-0.910469087
-1.00167427,-0.576350523,0.2651153,0.467469483
0.515334149,-0.654994811,1.61629163,1.02615518
1.260106056,-0.445172116,0.069150899,2.042355647
-0.768413157,0.451102103,-0.35661331,-1.28576863
-0.942556871,-1.316146936,1.73675839,0.354822143
-0.691544274,0.987971576,1.550665356,-1.087472192
0.556053034,-0.308713215,1.066376205,0.929299935
-0.480361149,-0.281168158,0.479424269,-0.449626419
-0.922479394,1.15443739,1.146081559,-0.787039778
2.920056882,-0.607020832,-1.952460622,-0.150381958
-0.016789266,1.275672962,-0.470732752,-0.934347354
-0.618912289,-0.826950357,-0.775326927,1.753611276
-1.31055666,-0.843361245,-1.176597641,0.638143801
0.094065538,-0.872394686,1.296464179,0.582683923
1.076583786,-0.685180512,1.470865803,-0.619904974
0.355684808,-0.573313964,-0.479787481,-0.027359376
0.384399826,1.11030434,1.551783094,-1.093931683
0.783967719,-1.368042451,0.74684328,0.147152777
-0.629281308,1.151822033,-0.322082701,-0.713117781
1.303947101,0.857641874,1.091248402,-1.185487763
0.922591189,-0.443412324,1.218752854,1.4636994
0.959736157,0.629288564,1.144266265,-1.125488098
-0.85292247,-1.155369438,0.299621205,0.147873278
-1.078054926,-0.771066609,-0.131107699,1.18327811
-0.611626043,0.755452194,0.647628019,-0.846353663
-0.816921836,0.916426103,-1.95336673,-1.494454001
-1.389390563,-0.744450651,-1.486251799,1.904902733
0.983690595,0.419937832,-0.670683498,-1.345993278
1.020080359,0.467187105,-0.72515662,-1.439720246
-0.492244284,0.531232314,-0.98364667,-1.367036581
-1.346935854,0.92070093,-1.577615094,-0.899502858
0.851553871,1.256115356,1.062539679,-1.3326765
1.194322215,1.000388018,-0.097857609,-1.404293877
-0.683768855,0.905655533,1.027010434,-1.249759818
1.213345078,0.682498347,-0.123212954,-1.416004396
0.561672015,-0.837503236,1.776048505,1.352082979
1.549963346,0.840659834,0.518837155,-1.131359946
0.771641795,-0.757311324,1.695653971,-0.362389035
-1.300962394,0.807392289,-1.123047379,-1.076085675
1.231874644,-0.985957298,1.229056168,1.718031664
0.272291569,-0.584910881,1.746657643,0.782852605
0.723856324,1.166836418,-0.551799197,-0.952081987
1.092583696,-0.977066374,-0.55628079,1.729670123
-1.326771827,0.664421928,0.236468173,-0.918780811
-0.550793132,1.203562886,1.5681564,-0.931712446
-1.247890568,-0.334280813,0.382727184,1.289319485
-0.295128953,0.826950023,-0.885495873,-1.420731507
-1.559288708,1.045091324,-1.04889161,-1.164743906
-0.96505022,-0.638700833,1.237840975,1.718964033
-0.871671605,-0.723683516,0.315666211,1.295572308
1.093643594,-0.315805867,-1.416724515,-0.558858863
-0.691621734,0.954855957,1.552267355,-1.090609985
1.251812721,0.92189727,0.486044709,-1.392134018
1.022894202,-0.525384696,1.548495919,-0.706881403
1.181910502,1.004846314,-1.277956018,-1.06788552
1.347941245,1.167259879,0.574565888,-0.593111216
1.583964191,0.940978074,0.464089747,-1.374975994
0.052789991,0.037800368,-0.08925893,0.304033569
-0.92001923,-0.305452156,-0.369067784,0.455429207
-0.550522085,1.385732579,1.564247529,-0.672218943
0.849694399,0.655410881,-0.06734767,-1.630786067
0.494376205,0.7425515,-0.02950064,-1.60896844
-0.345187615,0.554591626,-0.933245081,-1.243939327
-1.336679063,0.626539907,-1.589760818,-1.119231414
-0.749940621,0.772228538,0.617364501,-1.247366061
1.605654472,-0.825894577,-1.359610452,1.230403643
0.597856831,1.367617121,-1.258544948,-1.152231908
-1.276192956,1.120495388,-1.685613867,-1.008430103
2.971740873,-0.180292048,-2.039858894,0.604735498
-0.488870429,-0.783171516,1.230034016,1.83221058
-0.069753757,0.927073745,0.551798155,-1.658692681
-0.291587431,1.080663968,0.154115502,-1.093173649
0.915520802,-0.99086665,0.104203089,1.579889457
-0.020720544,-0.768402672,1.499623568,1.36375049
0.068951458,0.069077294,-0.114419316,0.824612308
0.120507743,-0.832159094,-1.054483775,1.357723445
0.51472787,0.776358769,-1.09900142,-1.242887051
-0.66936179,-0.588854014,0.254961371,2.211744795
0.348520365,-0.422317818,-0.034512523,0.387579422
-0.066858379,1.046499684,1.538399784,-1.285229308
0.966783571,1.278888386,1.597553805,-1.282447894
-0.653272766,0.827549137,1.497522512,-1.401553015
0.228512985,0.97382295,0.584194479,-1.099516829
-1.316458498,1.149351785,-1.627907553,-0.987348169
-0.4995103,-0.318767527,0.00931402,-0.743664375
-0.81707819,-0.683674863,-1.926463595,1.38011007
-0.085588282,1.228435186,-0.930939429,-1.244336599
2.994686379,-0.698222239,-1.793743535,0.117481841
2.166324821,-1.046581698,-1.643600325,0.503427377
1.176089044,-0.956655272,-0.034094774,-0.747902636
0.898784861,-0.576210922,1.025391071,0.155171506
-1.413528212,-1.253798999,-1.441602531,0.393063878
-0.935542879,0.836143616,-0.371027584,-1.270543407
-0.580209786,-1.15334158,-0.820729671,0.172983301
-1.29042745,-0.852611784,0.213438746,-0.451025288
-0.361748333,0.896112426,-0.458804422,-1.353093524
0.066313391,1.027881763,-0.730637328,-1.354761416
0.596528728,1.233585762,-1.253052592,-1.328847102
-0.863908358,-1.099896093,-0.674841268,0.899222365
0.578577127,0.753017574,-1.219424324,-1.34910822
-1.393396667,-0.611210882,-1.064449015,1.99744157
0.392337166,1.100204823,0.575743966,-0.924860537
2.093035191,-0.380355199,-0.777179353,1.035475413
0.529185437,1.320456138,-1.157020394,-0.792351842
-0.631628502,1.154595819,0.67296485,-0.748627043
0.120627972,-0.9224624,1.747829722,1.448133959
1.040635851,-0.463366419,0.585765944,1.667695789
-0.620490635,-0.547589303,1.480520909,-0.666636
0.846225076,-0.514288625,-1.322038202,0.843450238
-0.853358034,1.329338085,-1.907698484,-0.769066629
0.644864304,0.771522631,1.142518274,-1.174929284
1.354786495,0.893512991,-0.720367851,-1.151748065
-1.47359545,0.575607877,0.212097422,-1.451198866
-1.418095077,1.152195775,-0.168450684,-1.086001691
-0.144541826,-0.406026669,-0.032068733,0.334435837
1.965423716,-1.048665551,-1.6150203,0.01597495
-0.570349189,-0.867632223,1.630622407,1.888443799
0.591646172,-0.400891214,0.546568262,-0.519636548
-0.256113967,0.76808668,0.595961496,-1.174090778
-0.26474597,-0.865198504,-0.319489264,0.860423202
2.492057585,-1.100303479,-1.582501088,0.558788867
-1.162739961,1.167009304,0.226957519,-0.621174705
-0.320974272,-0.597972795,0.988921011,-1.301668933
0.88686876,-0.065713489,-1.383375452,-0.835533367
0.080326055,-0.278517409,0.594978886,-0.804051638
1.574986991,0.166634106,-1.595835741,-0.122246433
0.234248621,-0.46568213,1.580119483,-0.467266555
0.729023705,-0.525082815,0.581664267,-0.223398187
0.691391554,-0.52392958,-0.050412019,-1.20183014
0.362068808,-0.309802036,-0.852059344,0.389762855
1.549914869,-0.412035282,0.132457029,0.458192525
-1.433813265,-0.330782611,-1.426997205,1.147253051
-0.798734273,-0.439850108,-1.952940141,-0.07107223
-0.48037946,-0.415681343,-0.585711868,0.375152608
1.146552642,-0.19056834,1.345580409,0.408432445
-0.859807073,-0.67225186,1.602216043,1.225707912
-0.056174348,-0.220148763,0.320012374,0.201901236
-0.08452809,-0.152772289,0.832162745,0.550070801
1.784775681,-0.532011239,-0.82489714,0.716288885
-1.546547694,-0.025774513,-1.041762259,-0.627364257
1.829672347,-0.319946935,-1.43020642,1.91803273
2.302271632,-1.095033742,-1.578035118,1.360977124
-0.912226685,-0.641364478,1.162110188,0.862024733
-0.934270117,-0.819236475,-1.751742724,1.392058982
-1.216960884,-0.496337507,-1.221849012,-0.192268139
-0.679763763,-0.669959653,1.795567953,0.385284638
0.418708083,-0.056433419,-1.237262624,0.935237274
-0.488351362,-0.739346308,-0.001519941,-1.097730684
-0.058103873,-0.198857831,-1.067901989,-0.030042666
-0.597853687,-0.324361795,0.414045965,0.762762278
0.414374089,-0.494790579,-1.225247529,1.36975795
1.231546543,-0.85078027,0.12398473,0.831593619
0.094216327,-0.294292984,-0.599834393,-0.64848032
-0.634970543,-0.291473397,-0.75384248,-0.243492372
-1.503907789,-0.557880137,-0.008112278,0.493157839
0.898314142,-0.275412756,-0.118206824,-1.206873777
-0.709392148,-0.096293785,-0.425328468,-1.070063787
-0.268786365,-0.120230368,1.634363442,-0.466647849
-1.111377345,-0.453523484,0.131655167,-0.291756215
-0.757635919,-0.800493801,1.684290769,-0.266942004
-0.940136893,0.544622644,-0.853815355,-0.87120205
0.492943886,-0.154070232,-1.0737192,0.074029467
1.010827204,-0.551909474,-0.03607692,-0.940413304
-1.477009473,-0.721822134,0.246644568,-0.456566892
-0.315505096,0.041156184,1.693942601,1.91294692
0.086253235,-1.317384485,-0.323206504,0.384630278
-0.328358052,-0.515821747,0.727578317,0.072809621
0.128370991,-0.185401566,0.289297773,0.511888832
0.702831204,-1.092535526,1.325527348,-0.117767572
-0.231595305,-0.784453727,1.813892341,0.071197696
-0.000429841,0.018064744,-0.005461589,-1.160880766
0.002763354,-0.805039864,-0.876612694,0.539643853
-1.367421211,-0.407370898,-0.477671026,0.470290235
1.34779269,-0.021668515,1.049352053,-0.688914417
-1.435485991,-0.951591327,-1.412040104,0.267136295
-1.483006615,0.280116631,-1.139808388,-0.747312632
0.404973793,-0.411390194,1.553254184,-1.074913742
1.43053685,-0.750773128,-0.798490604,-0.897078441
-0.904060364,-0.983113292,-0.61490836,-0.064443672
-0.893497312,-0.789875621,-1.812975031,1.379749103
-1.394040747,-1.204320345,-1.472247369,1.032754154
-0.094996448,-0.282658547,1.338748595,0.606866696
0.820487777,-0.637798334,1.144281984,0.34094887
-0.980096426,-0.879257076,1.562431611,-0.490838557
1.248042538,-0.168315828,0.515107474,-0.23023141
0.854429392,-0.690789159,0.191526563,0.202521262
-0.25019372,-0.43352024,-1.051847051,0.556963253
-0.177056982,-0.991496862,-0.102455471,-0.203157731
0.710907397,0.051054831,-0.086988514,-0.939388255
0.786195202,-0.35637369,1.661087967,1.695267512
-1.112883096,-0.691670775,-0.075107586,0.507139255
-0.264450827,0.056424417,1.349932171,0.540881076
-0.973176198,-0.641282786,-0.787215241,0.155423227
0.682625605,-0.196025596,-1.053138985,-0.129304926
0.92846753,-0.722249472,-0.566531301,0.658673686
1.273435895,-0.629587209,0.720461427,-0.068470315
2.729859556,-1.216052401,-1.663891352,0.701151556
-0.845725093,-0.308985543,1.807259162,0.383309969
0.704514289,-0.115561424,-0.407364505,-0.838873428
-1.210901289,-0.10466832,-1.238067673,0.55431474
-0.578037264,-0.107288171,0.361127896,0.58548173
1.069845126,-0.042861748,1.698428146,-0.565556708
0.791063712,-0.054808451,0.717544818,-0.12751267
0.480384433,-0.055557211,-0.672661616,0.741421298
-0.753885139,-0.694612383,1.452651974,-0.39844429
-0.512398938,-1.093077348,0.281413082,-0.103379348
-0.323987952,-0.966565503,-0.227313978,0.30673911
-0.158163214,-0.092523188,0.705238988,-0.401133035
-1.371099486,-0.48984776,-0.473717082,0.077579065
0.64933461,-0.668956724,0.008259334,0.90803785
0.432501807,-0.857394859,1.739126757,1.910367159
-0.006050445,-1.360833755,0.73765212,-0.042641761
-1.357231283,-0.381221326,0.30581967,-0.45277347
0.762930569,-0.556339002,0.084261812,-0.749513569
-1.129763813,-0.50867903,0.153280711,1.350216223
0.725279258,-0.839286244,1.759791261,1.714383519
-0.47625206,-0.418216526,-0.263065315,-0.107006919
0.503358114,-0.538653631,-0.445752745,-0.137844399
0.152924814,-1.296475883,0.734056193,1.032848943
1.197167215,-0.666678962,-0.706563787,-0.608058071
-0.670627747,-0.719801629,0.024984944,-1.250912294
-1.287358556,-0.621200906,-0.593291788,-0.008323463
0.84241475,-0.616002061,0.209544886,0.01408106
0.888870504,-0.416890604,-1.378487421,-1.198355709
-1.052127687,-0.798755083,0.049857633,-0.258341774
-0.718430307,-0.133772688,-0.163088628,0.119601693
1.132813717,-0.948584444,0.026489154,0.370369294
1.679432445,-0.385772335,-0.056408568,-0.53457871
-0.013738758,-0.413139086,0.732968847,-0.190516848
-0.201103736,-0.335733363,1.028926425,1.439313076
0.667874536,-0.789426727,-1.050636823,0.237773262
1.277421646,-1.201219251,-1.404191134,-0.579645646
-0.061827424,0.023900705,-1.062162576,-0.927723264
0.845887715,-0.842010381,1.107603983,0.703654329
0.28501075,-1.105170431,0.77172471,0.313809184
0.768495816,-0.673702497,0.074540211,1.718040083
0.600202948,-0.478677565,-0.58536329,-0.710384392
0.54292929,-1.030309534,-0.496912536,0.327857665
1.653799208,-0.62700929,-0.260577099,-0.272274122
-0.184098665,0.004408806,0.507702778,-1.081881136
-1.52168985,-0.594325947,-1.070622518,-0.783645806
0.270350387,-1.35987724,1.762592149,0.881208236
-0.695890358,-0.514942092,-0.659401811,0.171310041
-1.420033084,-0.64484257,-1.440819126,1.1784085
0.715297429,-0.670592133,1.771055738,1.617183732
-0.297654607,-0.542047152,-0.983165685,1.36411968
-1.382754903,-0.96009992,-0.178525591,-0.144013338
0.650762814,-0.588042665,-0.665526046,0.345147358
-1.28275688,-0.14320915,-0.339784375,-1.027063268
-0.73975252,-0.081821262,0.899953065,0.666433044
-0.726691707,-0.571289115,-2.058955861,0.599783412
-0.68870965,0.036534338,-0.946132292,-0.749143356
1.114745951,-0.71336284,0.48818553,-1.248976662
-1.226552319,-1.058039863,0.361966998,0.802754548
2.011146164,0.112095886,-1.701023818,0.62250718
-1.03318477,-0.305257411,1.339263222,0.393002488
0.0485986,-0.691133599,-0.274081933,0.344340892
-1.575964569,-0.920869018,0.394302209,-0.023588966
-1.376121407,-0.977765868,-1.503897854,1.87113393
0.897515894,-0.471258545,1.507376819,-1.102104906
-1.069020263,-0.397010332,0.367166467,0.217837456
1.116285634,-0.149238737,0.043967629,0.067490574
0.260038672,0.134642125,-0.596854672,-0.787667198
1.001632584,-0.515001037,0.411785416,0.440515529
-1.229126967,-0.051410387,0.114288177,-1.014660321
1.043166292,-0.703739241,1.27790393,0.065874751
0.543342334,-0.214976048,-0.171106966,0.331538333
2.968168745,-1.225391325,-1.747572609,1.033021741
2.140425115,-0.572520274,-0.843853812,0.931909098
3.006347397,-0.477539442,-1.818633955,1.937077868
1.005107843,0.571451122,1.558251999,-0.843703315
0.477145009,-0.587851318,-1.040817023,0.364011158
1.220880449,-0.067604109,1.009923602,-1.003894053
-1.450090459,-0.646864425,0.205716307,-0.808488697
0.504608168,0.012838273,-0.022498325,-0.536803063
2.96660832,-1.519010474,-1.738818006,0.62107387
1.09025662,-1.316718975,1.689329232,-0.529567163
-0.617222493,-0.77862202,0.682873824,2.029671629
-0.643638528,-1.096552815,1.744791109,0.648424349
-0.351418217,-0.613676747,0.279593133,0.210025479
-1.049722886,-0.084310864,1.653125868,-0.116872096
-0.197713823,-0.666841082,0.047937924,0.7480084
0.046334364,-0.690689086,0.645347233,1.113155042
0.025134741,-0.75669319,1.43870352,-0.766977978
0.691517368,-0.762284356,1.338947807,0.139655433
0.812850856,-0.922232459,1.634137578,0.518398693
0.145832749,-0.939394426,0.739502804,0.071295366
-1.231196677,-0.680776514,-1.202485406,1.476524152
-1.144882376,-0.481611578,-0.538395517,0.127503536
-1.023280323,-0.591404447,1.327439492,0.170777462
-1.452082116,-0.27348679,0.441792995,0.548316993
1.382265802,0.01146764,1.000001654,-0.75621546
-0.080609672,-0.51393266,0.831310552,0.070454815
1.411468852,-0.523182034,0.09260506,1.29991724
-0.180558541,-1.28652968,0.754770883,0.873291249
-0.031387387,-0.509252789,-0.708261913,0.193039812
1.031520426,0.01501064,-0.727204413,-0.048471188
0.965938588,-0.182009292,0.022199325,-0.580259905
-0.499781572,-1.228732192,1.254964981,0.884047803
-0.721410651,0.225888985,-0.41188152,-0.908001443
0.483400702,-0.290299823,-0.674825572,0.396143065
0.826250742,-0.289073268,-0.670277715,-0.777589686
0.477024818,-0.595047864,-0.653838823,-1.250454326
-0.222285509,-1.141674329,1.308910169,0.135400994
-0.470540974,-0.434488795,-0.996200279,0.691947265
-0.22421841,-0.428492884,-0.044540884,0.350692227
-1.288489201,-0.245048056,-1.636534727,-0.384666365
2.91664961,-0.459135255,-1.951180547,-0.102864183
-0.844294889,-0.799960349,1.067682624,0.303223796
0.154748762,-0.905408631,1.698183817,1.287968725
1.283583241,-0.027629391,-1.433132327,0.052961459
-1.156277476,0.002678712,-0.529488185,0.506371993
0.64724035,-0.316081279,1.870567235,0.249176118
0.47411449,0.193951384,-0.326406519,-0.263470886
-0.924229366,-0.498488786,0.395821062,0.297544215
2.374419354,-0.697625523,-0.930964902,-0.457670433
-0.824820373,-0.263521704,1.034992971,-0.651277175
-1.095509385,-0.543251901,0.403700733,0.213922641
0.558575322,-0.4673491,1.296902048,1.165807969
-0.578064394,-0.110879814,1.355597826,0.280199222
-0.644691723,-1.295810153,1.750945969,0.380800113
-0.592933056,-0.790953246,1.156143618,0.971859973
-0.557244191,-0.736484844,-0.388254758,-0.819167956
-0.86465562,-0.871102537,-0.67843078,1.175387283
0.188410495,-0.98424049,0.215014501,-0.057203365
0.647956444,-0.795299478,1.166773958,1.996343973
3.109891948,-1.140825267,-1.953523184,-0.707735611
1.068491258,-0.698483186,1.706303192,0.782674659
1.640169067,-1.554983014,-0.592316639,-0.025303949
-0.680795465,-0.532188919,-0.946351174,-1.253398936
1.075336989,-0.775790071,1.225385686,1.977251653
0.446546838,-1.432029733,1.248403065,-0.194025815
1.836901186,-0.868379741,-0.645102339,0.900896293
0.157415041,-0.707157122,-0.55768255,0.189363859
-1.073008567,-0.795336021,-0.133389031,0.233480724
-1.355314304,-0.990634207,-1.008102793,0.023893757
-0.617175717,-0.645132547,0.965227173,-0.913478506
0.400335067,-0.058940274,0.821087356,0.419107162
0.447346464,0.400840767,-0.626981886,-0.706138338
1.094332006,-0.655695671,-0.158504506,-1.137065266
-0.301017461,-0.793434155,1.46253659,0.720738971
1.108013525,-0.984609743,1.18255451,1.477621026
-0.35339258,-0.318092535,0.522616027,0.66545676
-1.26906755,-1.043161156,-1.653715941,-1.070724679
1.901822168,-0.604922653,-0.143743487,0.332188808
-0.796082693,-0.735835587,0.715208299,-0.780365433
0.047465295,-0.873726886,-0.185068294,-0.488382965
0.599709912,-1.311310715,-0.572598389,-0.758617495
1.209734275,-0.855954156,-0.726497319,0.591146076
0.39723649,-1.102967596,1.31315887,-0.075001911
0.072829237,-1.234637812,-0.304517702,0.095836474
-0.480438627,-0.911208598,0.721610628,-0.218083833
-1.372797411,-1.3873743,-0.976118892,0.168979308
-0.711291731,-1.035352706,-0.161891616,0.133207843
-0.832969397,-1.320129591,0.779109947,-0.203633581
-0.487190553,-1.180908346,1.743337511,0.80891362
-1.56864275,-1.170471108,0.387907317,-0.155036322
0.40429436,-1.169888359,-0.540254171,-0.637430347
-0.469117729,-0.61778083,-0.866429539,-1.584094703
0.954905601,-1.092246853,-1.20160477,0.337373639
-1.157221391,-0.854201507,0.258187671,-0.554124468
-1.592499862,-1.330159877,-0.955736712,-0.276447135
-0.914526581,-0.220794619,-0.885566536,1.081915542
-0.799552936,-1.089282116,0.21940905,-0.721317002
0.143451524,-0.735999236,0.509021909,-0.833543743
0.78970372,-0.75103229,0.04493724,0.972534415
0.700809136,-1.312872641,0.188466247,0.098116927
-0.423252575,-1.120540886,-0.785488186,0.605093515
0.387177099,-0.813678957,1.583987205,-1.043715416
0.064741632,-0.948185778,1.113664567,-0.637152822
0.092552317,-1.165821071,0.590007724,-0.523300018
-1.401992387,-0.933586712,-1.46387902,-0.075619528
-0.898194433,-1.294828516,0.368008821,-0.219635711
-1.215508311,-0.556527714,-1.740188843,-1.242688981
-0.974710731,-0.971297583,1.259190333,0.989462519
0.996919909,-0.939525746,1.594969445,-0.770455211
-0.008742574,-1.038704535,1.222946049,-0.499875688
-0.56349862,-1.025896755,-0.377849568,-0.324005832
-0.776059898,-1.093398038,1.715609531,-0.011679526
0.564750269,-0.197701356,-1.181044049,0.860054978
-1.403361486,-0.315656643,0.366385963,1.814147901
-0.971344763,-1.181825299,1.2611796,-0.365365832
1.008644946,-1.044791458,1.105778524,-0.470575017
0.263066489,-1.158161167,-0.988497786,-0.351915024
0.659726231,-0.787446316,1.634581944,-0.535025629
